theme,question,option_a,option_b,option_c,option_d,correct,level
Jurassic Park,"Who plays Ian Malcolm?","A) Sam Neill","B) Jeff Goldblum","C) Richard Attenborough","D) Vince Vaughn","B",1
Jurassic Park,"Who wrote the novel Jurassic Park?","A) Steven Spielberg","B) J.K. Rowling","C) Michael Crichton","D) George Lucas","C",1
Jurassic Park,"What is the name of John Hammond's grandchildren in the first movie?","A) Zach and Gray","B) Tim and Lex","C) Eric and Maisie","D) Kelly and Ben","B",1
Jurassic Park,"Which dinosaur spits venom in Jurassic Park?","A) Velociraptor","B) Triceratops","C) Dilophosaurus","D) Brachiosaurus","C",1
Jurassic Park,"What vehicle do the visitors use for the tour in Jurassic Park?","A) Jeeps","B) Helicopters","C) Boats","D) Electric cars","D",1
Jurassic Park,"Who is the game warden in Jurassic Park?","A) Robert Muldoon","B) Ray Arnold","C) Dennis Nedry","D) Henry Wu","A",1
Jurassic Park,"What is the name of the lawyer in Jurassic Park?","A) Donald Gennaro","B) Lewis Dodgson","C) Vic Hoskins","D) Eli Mills","A",1
Jurassic Park,"Which dinosaur is the first one seen in Jurassic Park?","A) T-Rex","B) Velociraptor","C) Brachiosaurus","D) Triceratops","C",1
Jurassic Park,"What is the iconic quote from Ian Malcolm about life?","A) Life finds a way","B) Spare no expense","C) Hold on to your butts","D) Welcome to Jurassic Park","A",1
Jurassic Park,"Who says 'Hold on to your butts'?","A) John Hammond","B) Alan Grant","C) Ray Arnold","D) Ellie Sattler","C",1
Jurassic Park,"What is the name of the island in The Lost World?","A) Isla Nublar","B) Isla Sorna","C) Site B","D) Both B and C","D",1
Jurassic Park,"Who is Ian Malcolm's daughter in The Lost World?","A) Lex","B) Kelly","C) Maisie","D) Claire","B",1
Jurassic Park,"Which city does the T-Rex rampage through in The Lost World?","A) Los Angeles","B) New York","C) San Diego","D) San Francisco","C",1
Jurassic Park,"Who plays Sarah Harding in The Lost World?","A) Julianne Moore","B) Laura Dern","C) Bryce Dallas Howard","D) Ariana Richards","A",1
Jurassic Park,"What small dinosaurs attack in packs in The Lost World?","A) Velociraptors","B) Compsognathus","C) Pteranodons","D) Dilophosaurus","B",1
Jurassic Park,"In Jurassic Park III, who is searching for their son on the island?","A) The Hammonds","B) The Kirbys","C) The Malcolms","D) The Grants","B",1
Jurassic Park,"What does Billy steal in Jurassic Park III?","A) Dinosaur eggs","B) Amber","C) DNA samples","D) A map","A",1
Jurassic Park,"Which new dinosaur is the antagonist in Jurassic Park III?","A) T-Rex","B) Spinosaurus","C) Indominus Rex","D) Mosasaurus","B",1
Jurassic Park,"Who plays Billy Brennan in Jurassic Park III?","A) Alessandro Nivola","B) Vince Vaughn","C) Chris Pratt","D) William H. Macy","A",1
Jurassic Park,"What flying reptiles appear in Jurassic Park III?","A) Pterodactyls","B) Pteranodons","C) Dimorphodons","D) Quetzalcoatlus","B",1
Jurassic Park,"In Jurassic World, who is the park operations manager?","A) Owen Grady","B) Claire Dearing","C) Henry Wu","D) Vic Hoskins","B",1
Jurassic Park,"What attraction features a giant aquatic dinosaur in Jurassic World?","A) T-Rex Kingdom","B) Mosasaurus Feeding Show","C) Raptor Paddock","D) Gyrosphere Valley","B",1
Jurassic Park,"Who plays Claire Dearing?","A) Laura Dern","B) Julianne Moore","C) Bryce Dallas Howard","D) Isabella Sermon","C",1
Jurassic Park,"What is Owen Grady's profession?","A) Paleontologist","B) Velociraptor trainer","C) Park owner","D) Security chief","B",1
Jurassic Park,"Which brothers visit Jurassic World?","A) Tim and Lex","B) Zach and Gray","C) Eric and Ben","D) Darius and Kenji","B",1
Jurassic Park,"What is the name of the hybrid in Jurassic World: Fallen Kingdom?","A) Indominus Rex","B) Indoraptor","C) Scorpios Rex","D) Spinosaurus","B",1
Jurassic Park,"Who is the clone girl in Fallen Kingdom?","A) Lex","B) Kelly","C) Maisie","D) Yaz","C",1
Jurassic Park,"What volcano erupts in Fallen Kingdom?","A) Mount Vesuvius","B) Mount Sibo","C) Mount Fuji","D) Kilauea","B",1
Jurassic Park,"Who plays Franklin Webb in Fallen Kingdom?","A) Justice Smith","B) Jake Johnson","C) Omar Sy","D) Ty Simpkins","A",1
Jurassic Park,"In Dominion, where do dinosaurs live now?","A) Only on islands","B) In the wild on mainland","C) In zoos","D) Extinct again","B",1
Jurassic Park,"Who returns as Ellie Sattler in Dominion?","A) Bryce Dallas Howard","B) Laura Dern","C) Julianne Moore","D) Daniella Pineda","B",1
Jurassic Park,"What insect is used to extract dinosaur DNA?","A) Bee","B) Mosquito","C) Fly","D) Ant","B",1
Jurassic Park,"What frog DNA is used to fill gaps?","A) Tree frog","B) Poison dart frog","C) Common frog","D) Bullfrog","B",1
Jurassic Park,"Why can't dinosaurs breed in the park?","A) All male","B) All female","C) Sterilized","D) Separated","B",1
Jurassic Park,"What causes the power outage in Jurassic Park?","A) Storm","B) Sabotage by Nedry","C) Dinosaur attack","D) Overload","B",1
Jurassic Park,"Who is eaten by the T-Rex while on the toilet?","A) Muldoon","B) Gennaro","C) Nedry","D) Arnold","B",1
Jurassic Park,"What does the Dilophosaurus do before attacking?","A) Roars","B) Spits venom","C) Expands frill","D) Both B and C","D",1
Jurassic Park,"Who hacks the computer system in Jurassic Park?","A) Lex","B) Tim","C) Nedry","D) Arnold","A",1
Jurassic Park,"What is the name of the ship in The Lost World?","A) The Venture","B) The Explorer","C) The Arcadia","D) The Hammond","A",1
Jurassic Park,"Who is Peter Ludlow?","A) InGen CEO","B) Hunter","C) Scientist","D) Lawyer","A",1
Jurassic Park,"In Jurassic Park III, how do they attract the Spinosaurus?","A) With food","B) Satellite phone ring","C) Yelling","D) Fire","B",1
Jurassic Park,"What is the Indominus Rex made from?","A) T-Rex and raptor","B) Multiple DNAs","C) Spino and ankylo","D) Pteranodon and mosasaur","B",1
Jurassic Park,"Who owns Jurassic World?","A) John Hammond","B) Simon Masrani","C) Benjamin Lockwood","D) Eli Mills","B",1
Jurassic Park,"What is Blue?","A) T-Rex","B) Velociraptor","C) Pteranodon","D) Mosasaurus","B",1
Jurassic Park,"In Fallen Kingdom, where are dinosaurs auctioned?","A) Island","B) Lockwood estate","C) Lab","D) Park","B",1
Jurassic Park,"Who releases the dinosaurs in Fallen Kingdom?","A) Owen","B) Claire","C) Maisie","D) Zia","C",1
Jurassic Park,"In Dominion, what crop pest is involved?","A) Locusts","B) Beetles","C) Flies","D) Worms","A",1
Jurassic Park,"Who plays Kayla Watts in Dominion?","A) DeWanda Wise","B) Mamoudou Athie","C) Isabella Sermon","D) Daniella Pineda","A",1
Jurassic Park,"What is Biosyn?","A) Park company","B) Rival genetics firm","C) Government agency","D) Animal rights group","B",1
Jurassic Park,"Who is Lewis Dodgson?","A) Biosyn head","B) InGen founder","C) Hunter","D) Paleontologist","A",1
Jurassic Park,"What dinosaur chases the plane in Dominion?","A) T-Rex","B) Giganotosaurus","C) Spinosaurus","D) Allosaurus","B",1
Jurassic Park,"Who is Charlotte Lockwood?","A) Maisie's mother","B) Claire's sister","C) Ellie's friend","D) Sarah's daughter","A",1
Jurassic Park,"What is the Atrociraptor?","A) New hybrid","B) Trained raptor","C) Flying dino","D) Aquatic dino","B",1
Jurassic Park,"In the first movie, what sick dinosaur do they see?","A) T-Rex","B) Triceratops","C) Stegosaurus","D) Brachiosaurus","B",1
Jurassic Park,"Who voiced Mr. DNA?","A) Richard Attenborough","B) Greg Burson","C) Wayne Knight","D) Samuel L. Jackson","B",1
Jurassic Park,"What is the Unix system Lex uses?","A) Real","B) Fictional","C) Windows","D) Mac","A",1
Jurassic Park,"In The Lost World, who is the hunter Roland Tembo?","A) Pete Postlethwaite","B) Vince Vaughn","C) Arliss Howard","D) Richard Schiff","A",1
Jurassic Park,"What gymnastics move does Kelly use?","A) Flip","B) On bars against raptor","C) Cartwheel","D) Split","B",1
Jurassic Park,"In JP III, what is the river monster?","A) Mosasaurus","B) Spinosaurus","C) Suchomimus","D) Baryonyx","B",1
Jurassic Park,"Who is Amanda Kirby?","A) Tea Leoni","B) Laura Dern","C) Julianne Moore","D) Bryce Dallas Howard","A",1
Jurassic Park,"In Jurassic World, what is the Gyrosphere?","A) Ball ride","B) Boat","C) Plane","D) Car","A",1
Jurassic Park,"Who is Lowery?","A) Control room guy","B) Trainer","C) Owner","D) Vet","A",1
Jurassic Park,"In Fallen Kingdom, what is the Carnotaurus?","A) Horned dino","B) Auctioned dino","C) Hybrid","D) Flying","A",1
Jurassic Park,"Who is Zia Rodriguez?","A) Vet","B) Pilot","C) Scientist","D) Hunter","A",1
Jurassic Park,"In Dominion, who is Ramsay Cole?","A) Biosyn spy","B) Pilot","C) Vet","D) Kid","A",1
Jurassic Park,"What is the Quetzalcoatlus?","A) Giant pterosaur","B) Small dino","C) Hybrid","D) Aquatic","A",1
Jurassic Park,"Who says 'Welcome to Jurassic Park'?","A) Alan Grant","B) Ian Malcolm","C) John Hammond","D) Ellie Sattler","C",1
Jurassic Park,"What is the main theme music composer?","A) John Williams","B) Hans Zimmer","C) Michael Giacchino","D) Jerry Goldsmith","A",1
Jurassic Park,"How many Jurassic Park movies are there as of 2022?","A) 4","B) 5","C) 6","D) 7","C",1
Jurassic Park,"What is the Scorpios Rex from?","A) Movies","B) Camp Cretaceous","C) Books","D) Games","B",1
Jurassic Park,"Who is Ben Pincus?","A) Camper","B) Scientist","C) Hunter","D) Owner","A",1
Jurassic Park,"What is the Monolophosaurus?","A) Crested dino","B) In series","C) Hybrid","D) Flying","A",1
Jurassic Park,"In the first movie, what is the embryo smuggler?","A) Barbasol can","B) Suitcase","C) Bag","D) Tube","A",1
Jurassic Park,"Who is Ray Arnold?","A) Samuel L. Jackson","B) Wayne Knight","C) BD Wong","D) Martin Ferrero","A",1
Jurassic Park,"What is Site B?","A) Isla Nublar","B) Isla Sorna","C) Lab","D) Park","B",1
Jurassic Park,"In The Lost World, what baby dino is injured?","A) T-Rex","B) Raptor","C) Triceratops","D) Stego","A",1
Jurassic Park,"Who is Eddie Carr?","A) Mechanic eaten by T-Rex","B) Hunter","C) Scientist","D) Kid","A",1
Jurassic Park,"In JP III, what is the aviary?","A) Bird cage","B) Pteranodon enclosure","C) Raptor pen","D) T-Rex paddock","B",1
Jurassic Park,"Who is Eric Kirby?","A) Lost boy","B) Pilot","C) Scientist","D) Hunter","A",1
Jurassic Park,"What is the name of the geneticist throughout the series?","A) Henry Wu","B) Lewis Dodgson","C) Vic Hoskins","D) Eli Mills","A",2
Jurassic Park,"In the original movie, what prevents the dinosaurs from reproducing initially?","A) All male","B) All female","C) Radiation","D) Chemicals","B",2
Jurassic Park,"What is the full name of the computer programmer who sabotages the park?","A) Dennis Nedry","B) Lewis Dodgson","C) Ray Arnold","D) Robert Muldoon","A",2
Jurassic Park,"Which dinosaur does the group see mating in the book, adapted in the movie?","A) Velociraptors","B) Dilophosaurs","C) Tyrannosaurs","D) Triceratops","B",2
Jurassic Park,"How many velociraptors were originally engineered in the park?","A) 5","B) 9","C) 12","D) 15","B",2
Jurassic Park,"Who locks the doors using the computer in the control room?","A) Lex","B) Tim","C) Ellie","D) Alan","B",2
Jurassic Park,"What type of plant is poisoning the stegosaurs?","A) Ferns","B) West Indian Lilac","C) Palm trees","D) Ginkgo","B",2
Jurassic Park,"In the first movie, what evidence convinces Malcolm that dinosaurs have escaped?","A) Alarms","B) Power off and carts stop","C) Roars","D) Sightings","B",2
Jurassic Park,"What is the name of the ship that transports the T-Rex in The Lost World?","A) The Arcadia","B) The Venture","C) The Explorer","D) The Hammond","B",2
Jurassic Park,"Which dinosaur kills Robert Burke in The Lost World?","A) Compsognathus","B) Velociraptor","C) T-Rex","D) Pteranodon","C",2
Jurassic Park,"In Jurassic Park III, what do the characters keep saying is a very bad idea?","A) Running","B) Yelling","C) Hiding","D) Swimming","B",2
Jurassic Park,"What brand is the shaving cream container used to smuggle embryos?","A) Gillette","B) Barbasol","C) Schick","D) Old Spice","B",2
Jurassic Park,"In Jurassic World, why does Owen enter the raptor pen?","A) To train them","B) Worker falls in","C) To feed them","D) Escape","B",2
Jurassic Park,"What gender is the Indominus Rex?","A) Male","B) Female","C) Unknown","D) Hermaphrodite","B",2
Jurassic Park,"In Jurassic Park III, which two large dinosaurs fight?","A) T-Rex and Spinosaurus","B) Spinosaurus and Suchomimus","C) T-Rex and Baryonyx","D) Ceratosaurus and Triceratops","A",2
Jurassic Park,"Who meets Dennis Nedry at the cafe?","A) John Hammond","B) Henry Wu","C) Lew Dodgson","D) Vic Hoskins","C",2
Jurassic Park,"What are the tiny green dinosaurs in The Lost World called?","A) Velociraptors","B) Dilophosaurus","C) Compsognathus","D) Troodons","C",2
Jurassic Park,"What vehicle enters the park via large gates in Jurassic World?","A) Jeeps","B) Boats","C) Monorail","D) Helicopters","C",2
Jurassic Park,"What is Dr. Grant's first name?","A) Ian","B) Alan","C) Owen","D) Henry","B",2
Jurassic Park,"Who had the idea for Jurassic Park?","A) Henry Wu","B) Ian Malcolm","C) John Hammond","D) Simon Masrani","C",2
Jurassic Park,"In Jurassic Park III, what sail-backed dinosaur kills Cooper?","A) Dimetrodon","B) Spinosaurus","C) Suchomimus","D) Baryonyx","B",2
Jurassic Park,"What does Billy steal in Jurassic Park III?","A) Amber","B) DNA","C) Raptor eggs","D) Fossils","C",2
Jurassic Park,"Which character is seen in an amber mine at the beginning?","A) Alan Grant","B) John Hammond","C) Donald Gennaro","D) Robert Muldoon","C",2
Jurassic Park,"What island is Jurassic World on?","A) Isla Sorna","B) Isla Nublar","C) Isla Pena","D) Site B","B",2
Jurassic Park,"In The Lost World, what kills Peter Ludlow?","A) Adult T-Rex","B) Baby T-Rex","C) Compsognathus","D) Velociraptor","B",2
Jurassic Park,"What flying animals attack in Jurassic Park III?","A) Dimorphodons","B) Pteranodons","C) Quetzalcoatlus","D) Archaeopteryx","B",2
Jurassic Park,"Complete the quote: 'That doesn't look very scary. More like a 6 foot ____.'","A) Chicken","B) Lizard","C) Turkey","D) Canary","C",2
Jurassic Park,"Who is older, Tim or Lex?","A) Lex","B) Tim","C) Same age","D) Not specified","B",2
Jurassic Park,"What does Lex lose to the cearadactyls?","A) Hat","B) Baseball glove","C) Shoe","D) Backpack","B",2
Jurassic Park,"What does Lex name her pet triceratops?","A) Trike","B) Ralph","C) Horns","D) Spot","B",2
Jurassic Park,"At the end of the book, what do velociraptors want to do?","A) Hunt","B) Migrate","C) Breed","D) Escape","B",2
Jurassic Park,"Who is licked by the tyrannosaur?","A) Alan","B) Lex","C) Tim","D) Ellie","C",2
Jurassic Park,"Who says 'That's Richard Kiley. We spared no expense'?","A) John Hammond","B) Ed Regis","C) Henry Wu","D) Donald Gennaro","B",2
Jurassic Park,"Why doesn't Tim sit with Alan Grant for the tour?","A) Scared","B) Adults discussing","C) Sick","D) Lost","B",2
Jurassic Park,"Which character was attacked by procompsognathids?","A) Alan Grant","B) Ian Malcolm","C) John Hammond","D) Ellie Sattler","C",2
Jurassic Park,"If not for Nedry, would the park be problem-free?","A) Yes","B) No","C) Maybe","D) Unknown","B",2
Jurassic Park,"What make are the tour cars?","A) Ford","B) Toyota","C) Jeep","D) Land Rover","B",2
Jurassic Park,"What is the full name of the girl attacked in Costa Rica?","A) Tina Bowman","B) Christina Bowman","C) Lex Murphy","D) Maisie Lockwood","B",2
Jurassic Park,"In Jurassic World, what does Vic Hoskins want with raptors?","A) Train for shows","B) Weaponize them","C) Study them","D) Release them","B",2
Jurassic Park,"Who were Zach and Gray going to see?","A) Uncle","B) Aunt","C) Grandfather","D) Cousin","B",2
Jurassic Park,"In Camp Cretaceous, what island in season 3?","A) Isla Nublar","B) Mantah Corp Island","C) Isla Sorna","D) Biosyn Valley","B",2
Jurassic Park,"What company created the dinosaurs?","A) Biosyn","B) InGen","C) Masrani","D) Lockwood","B",2
Jurassic Park,"What is the fifth film called?","A) Jurassic World","B) Fallen Kingdom","C) Dominion","D) The Lost World","B",2
